Max Pay Stops:	43	0	0	0	29	

4800	83
5760	162
6400	237
8960	122
9600	101
10560	54
11200	87
12800	65
13760	8
14400	57
15360	8
16000	53
17600	32
18560	46
19200	417
20160	82
20800	313
21760	102
22400	483
23360	74
24000	266
24960	13
25600	180
26560	2
27200	161
28160	71
28800	81
30400	151
32000	107
32960	4
33600	208
34560	2
35200	12
36800	52
37760	15
38400	131
40000	182
40960	8
41600	159
42560	42
43200	18
44160	5
44800	62
46400	75
47360	6
48000	68
49600	63
51200	46
52800	22
53760	2
54400	47
55360	62
56000	70
56960	62
57600	422
59200	210
60160	12
60800	90
61760	6
62400	106
63360	2
64000	87
65600	43
66560	20
67200	194
68800	104
70400	30
72000	42
73600	55
75200	93
76800	60
78400	17
80000	39
81600	29
83200	142
84800	11
86400	26
88000	23
89600	11
91200	17
92800	67
94400	11
96000	31
97600	14
99200	44
100800	2
102400	52
104000	19
105600	46
106560	18
107200	9
108160	18
108800	124
110400	51
112000	13
113600	21
115200	12
116800	3
118400	27
120000	6
121600	8
123200	7
124800	3
126400	6
128000	14
129600	6
131200	10
132800	3
134400	26
136000	3
137600	6
139200	12
140800	9
147200	1
148800	3
150400	3
153600	3
166400	1
